X;ano;cbo_2002;grau_instrucao_apos_2005;id_municipio;sigla_uf;mulher;raca_cor;tempo_emprego;valor_remuneracao_dezembro;idade;idade2;graduacao;mestrado;doutorado;sp;log_Sal;SEXO_UF;homem_branco_sp;homem_preto_sp;mulher_branca_sp;mulher_preta_sp;homem_branco_mg;homem_preto_mg;mulher_branca_mg;mulher_preta_mg;Tempo_emprego2;Grau_instrucao;mestrado completo;mestrado_completo;graduacao_completa;grau_instrucao;capital
2082;2019;251205;9;3550308;SP;0;0;121,4;14189,45;59;3481;1;0;0;1;9,56;0 0 1;1;0;0;0;0;0;0;0;14737,96;1 0 0;0;0;1;0;1
2084;2019;251205;9;3550308;SP;0;0;528;15008,18;67;4489;1;0;0;1;9,62;0 0 1;1;0;0;0;0;0;0;0;278784;1 0 0;0;0;1;0;1
2085;2019;251205;9;3550308;SP;0;0;11,5;17988,16;37;1369;1;0;0;1;9,80;0 0 1;1;0;0;0;0;0;0;0;132,25;1 0 0;0;0;1;0;1
2086;2019;251205;9;3550308;SP;0;0;29,6;19775,72;29;841;1;0;0;1;9,89;0 0 1;1;0;0;0;0;0;0;0;876,16;1 0 0;0;0;1;0;1
2087;2019;251205;9;3550308;SP;0;0;21,2;8130,94;38;1444;1;0;0;1;9,00;0 0 1;1;0;0;0;0;0;0;0;449,44;1 0 0;0;0;1;0;1
2088;2019;251205;9;3550308;SP;0;1;74,9;112752,75;41;1681;1;0;0;1;11,63;0 1 1;0;1;0;0;0;0;0;0;5610,01;1 0 0;0;0;1;0;1
2089;2019;251205;9;3550308;SP;1;0;69,5;9219;47;2209;1;0;0;1;9,13;1 0 1;0;0;1;0;0;0;0;0;4830,25;1 0 0;0;0;1;0;1
2090;2019;251205;9;3550308;SP;1;1;10,5;1401;29;841;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;110,25;1 0 0;0;0;1;0;1
2091;2019;251205;9;3550308;SP;1;0;55,1;2471,13;31;961;1;0;0;1;7,81;1 0 1;0;0;1;0;0;0;0;0;3036,01;1 0 0;0;0;1;0;1
2092;2019;251205;9;3550308;SP;1;1;1,7;4301,82;26;676;1;0;0;1;8,37;1 1 1;0;0;0;1;0;0;0;0;2,89;1 0 0;0;0;1;0;1
2093;2019;251205;9;3550308;SP;0;0;122,7;3722,59;34;1156;1;0;0;1;8,22;0 0 1;1;0;0;0;0;0;0;0;15055,29;1 0 0;0;0;1;0;1
2094;2019;251205;9;3550308;SP;0;0;30,6;16259,3;36;1296;1;0;0;1;9,70;0 0 1;1;0;0;0;0;0;0;0;936,36;1 0 0;0;0;1;0;1
2095;2019;251205;9;3550308;SP;0;0;108,3;12156,81;36;1296;1;0;0;1;9,41;0 0 1;1;0;0;0;0;0;0;0;11728,89;1 0 0;0;0;1;0;1
2096;2019;251205;9;3550308;SP;1;0;16,9;9207,2;24;576;1;0;0;1;9,13;1 0 1;0;0;1;0;0;0;0;0;285,61;1 0 0;0;0;1;0;1
2097;2019;251205;9;3550308;SP;1;1;1,9;1401;25;625;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;3,61;1 0 0;0;0;1;0;1
2098;2019;251205;9;3550308;SP;1;0;92,6;5241,46;27;729;1;0;0;1;8,56;1 0 1;0;0;1;0;0;0;0;0;8574,76;1 0 0;0;0;1;0;1
2099;2019;251205;9;3550308;SP;0;0;107,6;7978,18;39;1521;1;0;0;1;8,98;0 0 1;1;0;0;0;0;0;0;0;11577,76;1 0 0;0;0;1;0;1
2100;2019;251205;9;3550308;SP;0;0;59,8;20599,14;60;3600;1;0;0;1;9,93;0 0 1;1;0;0;0;0;0;0;0;3576,04;1 0 0;0;0;1;0;1
2101;2019;251205;9;3550308;SP;1;0;52,3;6549,37;29;841;1;0;0;1;8,79;1 0 1;0;0;1;0;0;0;0;0;2735,29;1 0 0;0;0;1;0;1
2102;2019;251205;9;3550308;SP;1;0;53,9;5820,76;29;841;1;0;0;1;8,67;1 0 1;0;0;1;0;0;0;0;0;2905,21;1 0 0;0;0;1;0;1
2103;2019;251205;9;3550308;SP;0;0;2,7;15357,15;26;676;1;0;0;1;9,64;0 0 1;1;0;0;0;0;0;0;0;7,29;1 0 0;0;0;1;0;1
2104;2019;251205;9;3550308;SP;0;1;1,7;1401;18;324;1;0;0;1;7,24;0 1 1;0;1;0;0;0;0;0;0;2,89;1 0 0;0;0;1;0;1
2106;2019;251205;9;3550308;SP;0;0;132,7;6472,36;36;1296;1;0;0;1;8,78;0 0 1;1;0;0;0;0;0;0;0;17609,29;1 0 0;0;0;1;0;1
2107;2019;251205;9;3550308;SP;0;0;27,9;6579,33;28;784;1;0;0;1;8,79;0 0 1;1;0;0;0;0;0;0;0;778,41;1 0 0;0;0;1;0;1
2109;2019;251205;9;3550308;SP;0;0;51,7;15490;30;900;1;0;0;1;9,65;0 0 1;1;0;0;0;0;0;0;0;2672,89;1 0 0;0;0;1;0;1
2110;2019;251205;9;3550308;SP;1;0;35,4;9952,78;29;841;1;0;0;1;9,21;1 0 1;0;0;1;0;0;0;0;0;1253,16;1 0 0;0;0;1;0;1
2111;2019;251205;9;3550308;SP;0;0;98,9;16164,4;36;1296;1;0;0;1;9,69;0 0 1;1;0;0;0;0;0;0;0;9781,21;1 0 0;0;0;1;0;1
2113;2019;251205;9;3550308;SP;1;0;168,3;10442,37;40;1600;1;0;0;1;9,25;1 0 1;0;0;1;0;0;0;0;0;28324,89;1 0 0;0;0;1;0;1
2114;2019;251205;9;3550308;SP;1;1;9,6;5610,3;21;441;1;0;0;1;8,63;1 1 1;0;0;0;1;0;0;0;0;92,16;1 0 0;0;0;1;0;1
2115;2019;251205;9;3550308;SP;1;0;109,8;12396;41;1681;1;0;0;1;9,43;1 0 1;0;0;1;0;0;0;0;0;12056,04;1 0 0;0;0;1;0;1
2117;2019;251205;9;3550308;SP;0;1;118,6;31063,86;32;1024;1;0;0;1;10,34;0 1 1;0;1;0;0;0;0;0;0;14065,96;1 0 0;0;0;1;0;1
2118;2019;251205;9;3550308;SP;0;0;111,9;6451,29;33;1089;1;0;0;1;8,77;0 0 1;1;0;0;0;0;0;0;0;12521,61;1 0 0;0;0;1;0;1
2119;2019;251205;9;3550308;SP;0;1;75,9;4058,05;34;1156;1;0;0;1;8,31;0 1 1;0;1;0;0;0;0;0;0;5760,81;1 0 0;0;0;1;0;1
2120;2019;251205;9;3550308;SP;1;0;153,9;5753;39;1521;1;0;0;1;8,66;1 0 1;0;0;1;0;0;0;0;0;23685,21;1 0 0;0;0;1;0;1
2121;2019;251205;9;3550308;SP;1;0;14,2;5000;30;900;1;0;0;1;8,52;1 0 1;0;0;1;0;0;0;0;0;201,64;1 0 0;0;0;1;0;1
2122;2019;251205;9;3550308;SP;1;0;7,3;4645,54;33;1089;1;0;0;1;8,44;1 0 1;0;0;1;0;0;0;0;0;53,29;1 0 0;0;0;1;0;1
2124;2019;251205;9;3550308;SP;0;1;1,8;5040,17;23;529;1;0;0;1;8,53;0 1 1;0;1;0;0;0;0;0;0;3,24;1 0 0;0;0;1;0;1
2126;2019;251205;9;3550308;SP;0;0;64,6;9134,23;29;841;1;0;0;1;9,12;0 0 1;1;0;0;0;0;0;0;0;4173,16;1 0 0;0;0;1;0;1
2127;2019;251205;9;3550308;SP;1;0;2,7;3866,82;24;576;1;0;0;1;8,26;1 0 1;0;0;1;0;0;0;0;0;7,29;1 0 0;0;0;1;0;1
2128;2019;251205;9;3550308;SP;1;0;16,5;13411;47;2209;1;0;0;1;9,50;1 0 1;0;0;1;0;0;0;0;0;272,25;1 0 0;0;0;1;0;1
2129;2019;251205;9;3550308;SP;1;0;53,8;7320,63;42;1764;1;0;0;1;8,90;1 0 1;0;0;1;0;0;0;0;0;2894,44;1 0 0;0;0;1;0;1
2130;2019;251205;9;3550308;SP;0;1;15,8;2903;37;1369;1;0;0;1;7,97;0 1 1;0;1;0;0;0;0;0;0;249,64;1 0 0;0;0;1;0;1
2131;2019;251205;9;3550308;SP;1;0;79,5;20573,48;35;1225;1;0;0;1;9,93;1 0 1;0;0;1;0;0;0;0;0;6320,25;1 0 0;0;0;1;0;1
2132;2019;251205;9;3550308;SP;1;0;224,9;13893,86;49;2401;1;0;0;1;9,54;1 0 1;0;0;1;0;0;0;0;0;50580,01;1 0 0;0;0;1;0;1
2133;2019;251205;9;3550308;SP;1;0;73,8;4606,44;36;1296;1;0;0;1;8,44;1 0 1;0;0;1;0;0;0;0;0;5446,44;1 0 0;0;0;1;0;1
2136;2019;251205;9;3550308;SP;0;0;81,8;7510;28;784;1;0;0;1;8,92;0 0 1;1;0;0;0;0;0;0;0;6691,24;1 0 0;0;0;1;0;1
2137;2019;251205;10;3550308;SP;0;0;152,8;26380,89;43;1849;0;1;0;1;10,18;0 0 1;1;0;0;0;0;0;0;0;23347,84;0 1 0;1;1;0;1;1
2138;2019;251205;9;3550308;SP;1;0;27,8;7066,67;49;2401;1;0;0;1;8,86;1 0 1;0;0;1;0;0;0;0;0;772,84;1 0 0;0;0;1;0;1
2139;2019;251205;9;3550308;SP;1;0;22,8;7050,84;33;1089;1;0;0;1;8,86;1 0 1;0;0;1;0;0;0;0;0;519,84;1 0 0;0;0;1;0;1
2140;2019;251205;9;3550308;SP;0;0;134,5;11175,72;38;1444;1;0;0;1;9,32;0 0 1;1;0;0;0;0;0;0;0;18090,25;1 0 0;0;0;1;0;1
2141;2019;251205;9;3550308;SP;0;0;135,7;8548,73;39;1521;1;0;0;1;9,05;0 0 1;1;0;0;0;0;0;0;0;18414,49;1 0 0;0;0;1;0;1
2142;2019;251205;9;3550308;SP;0;0;306,8;16665,56;41;1681;1;0;0;1;9,72;0 0 1;1;0;0;0;0;0;0;0;94126,24;1 0 0;0;0;1;0;1
2143;2019;251205;9;3550308;SP;0;0;133,4;8548,73;43;1849;1;0;0;1;9,05;0 0 1;1;0;0;0;0;0;0;0;17795,56;1 0 0;0;0;1;0;1
2144;2019;251205;9;3550308;SP;0;1;5,9;8252,8;32;1024;1;0;0;1;9,02;0 1 1;0;1;0;0;0;0;0;0;34,81;1 0 0;0;0;1;0;1
2146;2019;251205;9;3550308;SP;0;0;1,1;25000;31;961;1;0;0;1;10,13;0 0 1;1;0;0;0;0;0;0;0;1,21;1 0 0;0;0;1;0;1
2147;2019;251205;9;3550308;SP;0;1;0,4;5040;19;361;1;0;0;1;8,53;0 1 1;0;1;0;0;0;0;0;0;0,16;1 0 0;0;0;1;0;1
2148;2019;251205;9;3550308;SP;0;1;31,7;3662,64;24;576;1;0;0;1;8,21;0 1 1;0;1;0;0;0;0;0;0;1004,89;1 0 0;0;0;1;0;1
2149;2019;251205;9;3550308;SP;1;0;150,8;12109,37;46;2116;1;0;0;1;9,40;1 0 1;0;0;1;0;0;0;0;0;22740,64;1 0 0;0;0;1;0;1
2150;2019;251205;9;3550308;SP;1;0;5,9;3646;31;961;1;0;0;1;8,20;1 0 1;0;0;1;0;0;0;0;0;34,81;1 0 0;0;0;1;0;1
2151;2019;251205;9;3550308;SP;0;1;13,9;2600;38;1444;1;0;0;1;7,86;0 1 1;0;1;0;0;0;0;0;0;193,21;1 0 0;0;0;1;0;1
2153;2019;251205;9;3550308;SP;0;0;6,4;27500;34;1156;1;0;0;1;10,22;0 0 1;1;0;0;0;0;0;0;0;40,96;1 0 0;0;0;1;0;1
2154;2019;251205;9;3550308;SP;0;0;379,9;1562,54;67;4489;1;0;0;1;7,35;0 0 1;1;0;0;0;0;0;0;0;144324,01;1 0 0;0;0;1;0;1
2155;2019;251205;9;3550308;SP;0;1;64,6;4007,05;45;2025;1;0;0;1;8,30;0 1 1;0;1;0;0;0;0;0;0;4173,16;1 0 0;0;0;1;0;1
2156;2019;251205;9;3550308;SP;1;0;288,9;16531,62;57;3249;1;0;0;1;9,71;1 0 1;0;0;1;0;0;0;0;0;83463,21;1 0 0;0;0;1;0;1
2157;2019;251205;9;3550308;SP;1;0;179,6;13321;44;1936;1;0;0;1;9,50;1 0 1;0;0;1;0;0;0;0;0;32256,16;1 0 0;0;0;1;0;1
2158;2019;251205;9;3550308;SP;1;0;3,9;9350;27;729;1;0;0;1;9,14;1 0 1;0;0;1;0;0;0;0;0;15,21;1 0 0;0;0;1;0;1
2160;2019;251205;9;3550308;SP;0;1;20,7;8550;29;841;1;0;0;1;9,05;0 1 1;0;1;0;0;0;0;0;0;428,49;1 0 0;0;0;1;0;1
2161;2019;251205;9;3550308;SP;0;0;71;6255,59;29;841;1;0;0;1;8,74;0 0 1;1;0;0;0;0;0;0;0;5041;1 0 0;0;0;1;0;1
2162;2019;251205;9;3550308;SP;0;0;38,9;10085,6;33;1089;1;0;0;1;9,22;0 0 1;1;0;0;0;0;0;0;0;1513,21;1 0 0;0;0;1;0;1
2163;2019;251205;9;3550308;SP;0;0;226,9;9982;42;1764;1;0;0;1;9,21;0 0 1;1;0;0;0;0;0;0;0;51483,61;1 0 0;0;0;1;0;1
2165;2019;251205;9;3550308;SP;1;0;87,8;9906,68;28;784;1;0;0;1;9,20;1 0 1;0;0;1;0;0;0;0;0;7708,84;1 0 0;0;0;1;0;1
2167;2019;251205;9;3550308;SP;1;0;111,9;7876,45;29;841;1;0;0;1;8,97;1 0 1;0;0;1;0;0;0;0;0;12521,61;1 0 0;0;0;1;0;1
2168;2019;251205;9;3550308;SP;1;0;19,3;5040,18;23;529;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;372,49;1 0 0;0;0;1;0;1
2169;2019;251205;10;3550308;SP;1;0;91,9;9559,66;37;1369;0;1;0;1;9,17;1 0 1;0;0;1;0;0;0;0;0;8445,61;0 1 0;1;1;0;1;1
2170;2019;251205;9;3550308;SP;0;0;10,8;12000;38;1444;1;0;0;1;9,39;0 0 1;1;0;0;0;0;0;0;0;116,64;1 0 0;0;0;1;0;1
2171;2019;251205;9;3550308;SP;0;0;331,8;20452,65;55;3025;1;0;0;1;9,93;0 0 1;1;0;0;0;0;0;0;0;110091,24;1 0 0;0;0;1;0;1
2174;2019;251205;9;3550308;SP;0;1;0,9;3578,89;25;625;1;0;0;1;8,18;0 1 1;0;1;0;0;0;0;0;0;0,81;1 0 0;0;0;1;0;1
2176;2019;251205;9;3550308;SP;1;1;4,1;1401;23;529;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;16,81;1 0 0;0;0;1;0;1
2177;2019;251205;9;3550308;SP;1;0;29,8;7352,97;25;625;1;0;0;1;8,90;1 0 1;0;0;1;0;0;0;0;0;888,04;1 0 0;0;0;1;0;1
2178;2019;251205;9;3550308;SP;1;0;194,5;9870,53;38;1444;1;0;0;1;9,20;1 0 1;0;0;1;0;0;0;0;0;37830,25;1 0 0;0;0;1;0;1
2179;2019;251205;9;3550308;SP;0;1;9,8;1442,91;22;484;1;0;0;1;7,27;0 1 1;0;1;0;0;0;0;0;0;96,04;1 0 0;0;0;1;0;1
2180;2019;251205;9;3550308;SP;0;1;1;1401;31;961;1;0;0;1;7,24;0 1 1;0;1;0;0;0;0;0;0;1;1 0 0;0;0;1;0;1
2182;2019;251205;9;3550308;SP;1;1;167,9;11897,3;34;1156;1;0;0;1;9,38;1 1 1;0;0;0;1;0;0;0;0;28190,41;1 0 0;0;0;1;0;1
2183;2019;251205;9;3550308;SP;1;0;128,2;8098,79;42;1764;1;0;0;1;9,00;1 0 1;0;0;1;0;0;0;0;0;16435,24;1 0 0;0;0;1;0;1
2184;2019;251205;9;3550308;SP;1;0;3,4;3500;33;1089;1;0;0;1;8,16;1 0 1;0;0;1;0;0;0;0;0;11,56;1 0 0;0;0;1;0;1
2185;2019;251205;9;3550308;SP;1;0;54,7;3680;28;784;1;0;0;1;8,21;1 0 1;0;0;1;0;0;0;0;0;2992,09;1 0 0;0;0;1;0;1
2186;2019;251205;9;3550308;SP;1;0;104,3;4896,72;34;1156;1;0;0;1;8,50;1 0 1;0;0;1;0;0;0;0;0;10878,49;1 0 0;0;0;1;0;1
2187;2019;251205;9;3550308;SP;0;0;381,9;10512,76;51;2601;1;0;0;1;9,26;0 0 1;1;0;0;0;0;0;0;0;145847,61;1 0 0;0;0;1;0;1
2188;2019;251205;9;3550308;SP;1;1;3,1;1401;26;676;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;9,61;1 0 0;0;0;1;0;1
2189;2019;251205;9;3550308;SP;1;0;94,7;3290,72;38;1444;1;0;0;1;8,10;1 0 1;0;0;1;0;0;0;0;0;8968,09;1 0 0;0;0;1;0;1
2192;2019;251205;9;3550308;SP;0;1;134,8;8034,43;39;1521;1;0;0;1;8,99;0 1 1;0;1;0;0;0;0;0;0;18171,04;1 0 0;0;0;1;0;1
2193;2019;251205;9;3550308;SP;0;0;88,9;4825,71;42;1764;1;0;0;1;8,48;0 0 1;1;0;0;0;0;0;0;0;7903,21;1 0 0;0;0;1;0;1
2195;2019;251205;9;3550308;SP;1;0;80,3;13333,16;35;1225;1;0;0;1;9,50;1 0 1;0;0;1;0;0;0;0;0;6448,09;1 0 0;0;0;1;0;1
2196;2019;251205;9;3550308;SP;1;0;2,9;6949;27;729;1;0;0;1;8,85;1 0 1;0;0;1;0;0;0;0;0;8,41;1 0 0;0;0;1;0;1
2197;2019;251205;9;3550308;SP;1;0;116,9;8019,51;29;841;1;0;0;1;8,99;1 0 1;0;0;1;0;0;0;0;0;13665,61;1 0 0;0;0;1;0;1
2198;2019;251205;9;3550308;SP;1;0;89,7;3328,87;33;1089;1;0;0;1;8,11;1 0 1;0;0;1;0;0;0;0;0;8046,09;1 0 0;0;0;1;0;1
2199;2019;251205;9;3550308;SP;1;1;5,8;1401;32;1024;1;0;0;1;7,24;1 1 1;0;0;0;1;0;0;0;0;33,64;1 0 0;0;0;1;0;1
2200;2019;251205;9;3550308;SP;1;0;33,5;7943,75;53;2809;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;1122,25;1 0 0;0;0;1;0;1
2201;2019;251205;9;3550308;SP;1;1;22,5;6300,22;23;529;1;0;0;1;8,75;1 1 1;0;0;0;1;0;0;0;0;506,25;1 0 0;0;0;1;0;1
2202;2019;251205;9;3550308;SP;1;1;3,9;8180,96;34;1156;1;0;0;1;9,01;1 1 1;0;0;0;1;0;0;0;0;15,21;1 0 0;0;0;1;0;1
2203;2019;251205;9;3550308;SP;0;0;62,9;4931,22;52;2704;1;0;0;1;8,50;0 0 1;1;0;0;0;0;0;0;0;3956,41;1 0 0;0;0;1;0;1
2204;2019;251205;9;3550308;SP;0;0;79,9;19460,63;37;1369;1;0;0;1;9,88;0 0 1;1;0;0;0;0;0;0;0;6384,01;1 0 0;0;0;1;0;1
2208;2019;251205;9;3550308;SP;1;1;5,2;10500;32;1024;1;0;0;1;9,26;1 1 1;0;0;0;1;0;0;0;0;27,04;1 0 0;0;0;1;0;1
2209;2019;251205;9;3550308;SP;1;1;103,9;5725,44;45;2025;1;0;0;1;8,65;1 1 1;0;0;0;1;0;0;0;0;10795,21;1 0 0;0;0;1;0;1
2210;2019;251205;9;3550308;SP;1;1;120,7;2275,52;31;961;1;0;0;1;7,73;1 1 1;0;0;0;1;0;0;0;0;14568,49;1 0 0;0;0;1;0;1
2211;2019;251205;9;3550308;SP;0;0;7,8;5039,5;24;576;1;0;0;1;8,53;0 0 1;1;0;0;0;0;0;0;0;60,84;1 0 0;0;0;1;0;1
2212;2019;251205;9;3550308;SP;0;0;102,3;9101,74;35;1225;1;0;0;1;9,12;0 0 1;1;0;0;0;0;0;0;0;10465,29;1 0 0;0;0;1;0;1
2213;2019;251205;9;3550308;SP;0;1;41,8;6095,81;33;1089;1;0;0;1;8,72;0 1 1;0;1;0;0;0;0;0;0;1747,24;1 0 0;0;0;1;0;1
2214;2019;251205;9;3550308;SP;0;0;277,2;4824,01;54;2916;1;0;0;1;8,48;0 0 1;1;0;0;0;0;0;0;0;76839,84;1 0 0;0;0;1;0;1
2215;2019;251205;9;3550308;SP;1;0;22,7;3239,68;33;1089;1;0;0;1;8,08;1 0 1;0;0;1;0;0;0;0;0;515,29;1 0 0;0;0;1;0;1
2216;2019;251205;9;3550308;SP;1;0;14,9;8532,16;28;784;1;0;0;1;9,05;1 0 1;0;0;1;0;0;0;0;0;222,01;1 0 0;0;0;1;0;1
2217;2019;251205;9;3550308;SP;1;0;59,9;3879;28;784;1;0;0;1;8,26;1 0 1;0;0;1;0;0;0;0;0;3588,01;1 0 0;0;0;1;0;1
2218;2019;251205;9;3550308;SP;1;0;106,3;8534,15;37;1369;1;0;0;1;9,05;1 0 1;0;0;1;0;0;0;0;0;11299,69;1 0 0;0;0;1;0;1
2219;2019;251205;9;3550308;SP;1;0;17,6;5282,13;28;784;1;0;0;1;8,57;1 0 1;0;0;1;0;0;0;0;0;309,76;1 0 0;0;0;1;0;1
2220;2019;251205;9;3550308;SP;1;0;236,9;6604,29;45;2025;1;0;0;1;8,80;1 0 1;0;0;1;0;0;0;0;0;56121,61;1 0 0;0;0;1;0;1
2221;2019;251205;9;3550308;SP;1;0;51,9;7943,76;33;1089;1;0;0;1;8,98;1 0 1;0;0;1;0;0;0;0;0;2693,61;1 0 0;0;0;1;0;1
2222;2019;251205;9;3550308;SP;1;0;3,9;23223,01;39;1521;1;0;0;1;10,05;1 0 1;0;0;1;0;0;0;0;0;15,21;1 0 0;0;0;1;0;1
2223;2019;251205;9;3550308;SP;0;0;27,6;10399,68;30;900;1;0;0;1;9,25;0 0 1;1;0;0;0;0;0;0;0;761,76;1 0 0;0;0;1;0;1
2224;2019;251205;9;3550308;SP;0;0;3,4;4999,99;25;625;1;0;0;1;8,52;0 0 1;1;0;0;0;0;0;0;0;11,56;1 0 0;0;0;1;0;1
2226;2019;251205;9;3550308;SP;0;0;177,9;13770,81;47;2209;1;0;0;1;9,53;0 0 1;1;0;0;0;0;0;0;0;31648,41;1 0 0;0;0;1;0;1
2227;2019;251205;9;3550308;SP;1;0;126,9;3864,27;54;2916;1;0;0;1;8,26;1 0 1;0;0;1;0;0;0;0;0;16103,61;1 0 0;0;0;1;0;1
2228;2019;251205;9;3550308;SP;1;0;87,6;3415,11;41;1681;1;0;0;1;8,14;1 0 1;0;0;1;0;0;0;0;0;7673,76;1 0 0;0;0;1;0;1
2229;2019;251205;9;3550308;SP;1;0;346,9;8388,74;51;2601;1;0;0;1;9,03;1 0 1;0;0;1;0;0;0;0;0;120339,61;1 0 0;0;0;1;0;1
2230;2019;251205;9;3550308;SP;0;0;13,3;5040,17;26;676;1;0;0;1;8,53;0 0 1;1;0;0;0;0;0;0;0;176,89;1 0 0;0;0;1;0;1
2231;2019;251205;11;3550308;SP;0;0;32,6;38150,23;43;1849;0;1;1;1;10,55;0 0 1;1;0;0;0;0;0;0;0;1062,76;0 0 1;1;1;0;1;1
2233;2019;251205;9;3550308;SP;1;0;2,4;5800;36;1296;1;0;0;1;8,67;1 0 1;0;0;1;0;0;0;0;0;5,76;1 0 0;0;0;1;0;1
2234;2019;251205;9;3550308;SP;1;1;0,9;1449,31;27;729;1;0;0;1;7,28;1 1 1;0;0;0;1;0;0;0;0;0,81;1 0 0;0;0;1;0;1
2235;2019;251205;9;3550308;SP;0;0;7,2;3610,6;25;625;1;0;0;1;8,19;0 0 1;1;0;0;0;0;0;0;0;51,84;1 0 0;0;0;1;0;1
2236;2019;251205;9;3550308;SP;0;1;6,2;14000;33;1089;1;0;0;1;9,55;0 1 1;0;1;0;0;0;0;0;0;38,44;1 0 0;0;0;1;0;1
2237;2019;251205;9;3550308;SP;0;0;2,9;6290;26;676;1;0;0;1;8,75;0 0 1;1;0;0;0;0;0;0;0;8,41;1 0 0;0;0;1;0;1
2239;2019;251205;9;3550308;SP;0;0;67,2;17800,86;43;1849;1;0;0;1;9,79;0 0 1;1;0;0;0;0;0;0;0;4515,84;1 0 0;0;0;1;0;1
2240;2019;251205;9;3550308;SP;1;0;500,8;22335,59;66;4356;1;0;0;1;10,01;1 0 1;0;0;1;0;0;0;0;0;250800,64;1 0 0;0;0;1;0;1
2241;2019;251205;9;3550308;SP;1;0;100,5;15113,47;38;1444;1;0;0;1;9,62;1 0 1;0;0;1;0;0;0;0;0;10100,25;1 0 0;0;0;1;0;1
2242;2019;251205;9;3550308;SP;1;0;38,6;2634,74;36;1296;1;0;0;1;7,88;1 0 1;0;0;1;0;0;0;0;0;1489,96;1 0 0;0;0;1;0;1
2243;2019;251205;9;3550308;SP;1;0;54,9;5517,99;33;1089;1;0;0;1;8,62;1 0 1;0;0;1;0;0;0;0;0;3014,01;1 0 0;0;0;1;0;1
2244;2019;251205;9;3550308;SP;1;0;50,7;5059,13;24;576;1;0;0;1;8,53;1 0 1;0;0;1;0;0;0;0;0;2570,49;1 0 0;0;0;1;0;1
2247;2019;251205;9;3550308;SP;0;0;450,9;16875,04;56;3136;1;0;0;1;9,73;0 0 1;1;0;0;0;0;0;0;0;203310,81;1 0 0;0;0;1;0;1
2249;2019;251205;9;3550308;SP;1;0;103,9;8206,06;31;961;1;0;0;1;9,01;1 0 1;0;0;1;0;0;0;0;0;10795,21;1 0 0;0;0;1;0;1
2250;2019;251205;9;3550308;SP;1;0;96,6;5422,86;32;1024;1;0;0;1;8,60;1 0 1;0;0;1;0;0;0;0;0;9331,56;1 0 0;0;0;1;0;1
2254;2019;251205;9;3550308;SP;0;0;182,9;7757,07;46;2116;1;0;0;1;8,96;0 0 1;1;0;0;0;0;0;0;0;33452,41;1 0 0;0;0;1;0;1
2255;2019;251205;9;3550308;SP;0;1;15,1;1843,72;36;1296;1;0;0;1;7,52;0 1 1;0;1;0;0;0;0;0;0;228,01;1 0 0;0;0;1;0;1
2256;2019;251205;9;3550308;SP;0;0;153,1;45922,13;38;1444;1;0;0;1;10,73;0 0 1;1;0;0;0;0;0;0;0;23439,61;1 0 0;0;0;1;0;1
2257;2019;251205;9;3550308;SP;0;0;217,8;58332,33;52;2704;1;0;0;1;10,97;0 0 1;1;0;0;0;0;0;0;0;47436,84;1 0 0;0;0;1;0;1
2258;2019;251205;10;3550308;SP;1;0;10,9;10613,29;30;900;0;1;0;1;9,27;1 0 1;0;0;1;0;0;0;0;0;118,81;0 1 0;1;1;0;1;1
2259;2019;251205;9;3550308;SP;1;1;245,9;18215,4;48;2304;1;0;0;1;9,81;1 1 1;0;0;0;1;0;0;0;0;60466,81;1 0 0;0;0;1;0;1
2260;2019;251205;9;3550308;SP;0;0;3,7;8261,8;47;2209;1;0;0;1;9,02;0 0 1;1;0;0;0;0;0;0;0;13,69;1 0 0;0;0;1;0;1
2261;2019;251205;9;3550308;SP;0;0;104,7;6400,29;39;1521;1;0;0;1;8,76;0 0 1;1;0;0;0;0;0;0;0;10962,09;1 0 0;0;0;1;0;1
2262;2019;251205;9;3550308;SP;0;0;118,9;8146,1;36;1296;1;0;0;1;9,01;0 0 1;1;0;0;0;0;0;0;0;14137,21;1 0 0;0;0;1;0;1
2265;2019;251205;9;3550308;SP;1;1;63,9;6067,1;39;1521;1;0;0;1;8,71;1 1 1;0;0;0;1;0;0;0;0;4083,21;1 0 0;0;0;1;0;1
2266;2019;251205;9;3550308;SP;1;0;11,4;8406,64;27;729;1;0;0;1;9,04;1 0 1;0;0;1;0;0;0;0;0;129,96;1 0 0;0;0;1;0;1
2267;2019;251205;9;3550308;SP;1;0;7,3;5582,19;26;676;1;0;0;1;8,63;1 0 1;0;0;1;0;0;0;0;0;53,29;1 0 0;0;0;1;0;1
2268;2019;251205;9;3550308;SP;1;1;41,6;7323,45;28;784;1;0;0;1;8,90;1 1 1;0;0;0;1;0;0;0;0;1730,56;1 0 0;0;0;1;0;1
2269;2019;251205;10;3550308;SP;1;0;250,4;8313;41;1681;0;1;0;1;9,03;1 0 1;0;0;1;0;0;0;0;0;62700,16;0 1 0;1;1;0;1;1
